target,label,phrase,ngram,df_class,df_other,df_total,log_odds,rank
Harris,Neither,movement,1,58,42,100,0.20321574041624846,3286
Harris,Neither,picked,1,58,42,100,0.20321574041624846,3287
Harris,Neither,state,1,291,214,505,0.20313696244225898,3288
Harris,Neither,amendment,1,25,18,43,0.20280986669132428,3289
Harris,Neither,by his,2,25,18,43,0.20280986669132428,3290
Harris,Neither,cutting,1,25,18,43,0.20280986669132428,3291
Harris,Neither,it be,2,25,18,43,0.20280986669132428,3292
Harris,Neither,upset,1,25,18,43,0.20280986669132428,3293
Harris,Neither,back in,2,36,26,62,0.2026630977979833,3294
Harris,Neither,bs,1,36,26,62,0.2026630977979833,3295
Harris,Neither,poor,1,36,26,62,0.2026630977979833,3296
Harris,Neither,you must,2,36,26,62,0.2026630977979833,3297
Harris,Neither,truth,1,99,72,171,0.20247275363103379,3298
Harris,Neither,human,1,194,142,336,0.20213673591468728,3299
Harris,Neither,climate,1,51,37,88,0.20052086540498415,3300
Harris,Neither,watching msnbc,2,51,37,88,0.20052086540498415,3301
Harris,Neither,young,1,66,48,114,0.19970899510192508,3302
Harris,Neither,this on,2,40,29,69,0.19959352762100746,3303
Harris,Neither,fast,1,29,21,50,0.19842451993576038,3304
Harris,Neither,is really,2,29,21,50,0.19842451993576038,3305
Harris,Neither,joe and,2,29,21,50,0.19842451993576038,3306
Harris,Neither,opportunity to,2,29,21,50,0.19842451993576038,3307
Harris,Neither,targeted,1,29,21,50,0.19842451993576038,3308
Harris,Neither,top,1,108,79,187,0.19724524375549723,3309
Harris,Neither,is like,2,44,32,76,0.1971175724447436,3310
Harris,Neither,and share,2,18,13,31,0.19657713036893476,3311
Harris,Neither,bitch and,2,18,13,31,0.19657713036893476,3312
Harris,Neither,call him,2,18,13,31,0.19657713036893476,3313
Harris,Neither,can help,2,18,13,31,0.19657713036893476,3314
Harris,Neither,democracy is,2,18,13,31,0.19657713036893476,3315
Harris,Neither,for trans,2,18,13,31,0.19657713036893476,3316
Harris,Neither,hate the,2,18,13,31,0.19657713036893476,3317
Harris,Neither,iran,1,18,13,31,0.19657713036893476,3318
Harris,Neither,like and,2,18,13,31,0.19657713036893476,3319
Harris,Neither,mace former,2,18,13,31,0.19657713036893476,3320
Harris,Neither,my name,2,18,13,31,0.19657713036893476,3321
Harris,Neither,of anonymous,2,18,13,31,0.19657713036893476,3322
Harris,Neither,of republicans,2,18,13,31,0.19657713036893476,3323
Harris,Neither,serve as,2,18,13,31,0.19657713036893476,3324
Harris,Neither,so the,2,18,13,31,0.19657713036893476,3325
Harris,Neither,thing about,2,18,13,31,0.19657713036893476,3326
Harris,Neither,tyranny,1,18,13,31,0.19657713036893476,3327
Harris,Neither,ladies,1,63,46,109,0.19543244540354587,3328
Harris,Neither,out for,2,33,24,57,0.19514496336122722,3329
Harris,Neither,pretty sure,2,33,24,57,0.19514496336122722,3330
Harris,Neither,tried to,2,48,35,83,0.1950866402783049,3331
Harris,Neither,able,1,82,60,142,0.19498637157040166,3332
Harris,Neither,member,1,155,114,269,0.19471839296357585,3333
Harris,Neither,its,1,136,100,236,0.19378736065990676,3334
Harris,Neither,force,1,52,38,90,0.19339794514076836,3335
Harris,Neither,zero,1,52,38,90,0.19339794514076836,3336
Harris,Neither,nothing to,2,37,27,64,0.19261342732279108,3337
Harris,Neither,thanks,1,168,124,292,0.1918410442555354,3338
Harris,Neither,affirming,1,22,16,38,0.1918352680035076,3339
Harris,Neither,be confirmed,2,22,16,38,0.1918352680035076,3340
Harris,Neither,column,1,22,16,38,0.1918352680035076,3341
Harris,Neither,complaining,1,22,16,38,0.1918352680035076,3342
Harris,Neither,for how,2,22,16,38,0.1918352680035076,3343
Harris,Neither,opposing,1,22,16,38,0.1918352680035076,3344
Harris,Neither,regardless of,2,22,16,38,0.1918352680035076,3345
Harris,Neither,sums,1,22,16,38,0.1918352680035076,3346
Harris,Neither,after,1,354,264,618,0.19174653368781502,3347
Harris,Neither,fan,1,79,58,137,0.19133411444795945,3348
Harris,Neither,lead the,2,41,30,71,0.1906115075028474,3349
Harris,Neither,mccarthy,1,41,30,71,0.1906115075028474,3350
Harris,Neither,to believe,2,64,47,111,0.1897434482132665,3351
Harris,Neither,idiots,1,45,33,78,0.18899832513629455,3352
Harris,Neither,on that,2,45,33,78,0.18899832513629455,3353
Harris,Neither,turned,1,45,33,78,0.18899832513629455,3354
Harris,Neither,karma,1,26,19,45,0.1885952658475789,3355
Harris,Neither,like they,2,26,19,45,0.1885952658475789,3356
Harris,Neither,my friends,2,26,19,45,0.1885952658475789,3357
Harris,Neither,timeline,1,26,19,45,0.1885952658475789,3358
Harris,Neither,looking,1,150,111,261,0.1880792707856389,3359
Harris,Neither,the american,2,107,79,186,0.1876822438793888,3360
Harris,Neither,bad idea,2,49,36,85,0.1876789317513463,3361
Harris,Neither,peace,1,49,36,85,0.1876789317513463,3362
Harris,Neither,to go,2,111,82,193,0.18736851653772613,3363
Harris,Neither,and everyone,2,30,22,52,0.18626143563347686,3364
Harris,Neither,body,1,57,42,99,0.18567480146380788,3365
Harris,Neither,around the,2,34,25,59,0.18451640131972624,3366
Harris,Neither,ex,1,34,25,59,0.18451640131972624,3367
Harris,Neither,his own,2,34,25,59,0.18451640131972624,3368
Harris,Neither,so glad,2,34,25,59,0.18451640131972624,3369
Harris,Neither,comes,1,108,80,188,0.18440471339097497,3370
Harris,Neither,far,1,249,186,435,0.18395575270839792,3371
Harris,Neither,all people,2,11,8,19,0.18337240598973903,3372
Harris,Neither,and over,2,11,8,19,0.18337240598973903,3373
Harris,Neither,aoc is,2,11,8,19,0.18337240598973903,3374
Harris,Neither,block me,2,11,8,19,0.18337240598973903,3375
Harris,Neither,central,1,11,8,19,0.18337240598973903,3376
Harris,Neither,clown show,2,11,8,19,0.18337240598973903,3377
Harris,Neither,collectively,1,11,8,19,0.18337240598973903,3378
Harris,Neither,comfortable,1,11,8,19,0.18337240598973903,3379
Harris,Neither,commentary,1,11,8,19,0.18337240598973903,3380
Harris,Neither,do for,2,11,8,19,0.18337240598973903,3381
Harris,Neither,elise,1,11,8,19,0.18337240598973903,3382
Harris,Neither,elise stefanik,2,11,8,19,0.18337240598973903,3383
Harris,Neither,for saying,2,11,8,19,0.18337240598973903,3384
Harris,Neither,has said,2,11,8,19,0.18337240598973903,3385
Harris,Neither,he just,2,11,8,19,0.18337240598973903,3386
Harris,Neither,him he,2,11,8,19,0.18337240598973903,3387
Harris,Neither,him on,2,11,8,19,0.18337240598973903,3388
Harris,Neither,his lies,2,11,8,19,0.18337240598973903,3389
Harris,Neither,it great,2,11,8,19,0.18337240598973903,3390
Harris,Neither,join bluesky,2,11,8,19,0.18337240598973903,3391
Harris,Neither,just had,2,11,8,19,0.18337240598973903,3392
Harris,Neither,launch,1,11,8,19,0.18337240598973903,3393
Harris,Neither,let make,2,11,8,19,0.18337240598973903,3394
Harris,Neither,name on,2,11,8,19,0.18337240598973903,3395
Harris,Neither,no other,2,11,8,19,0.18337240598973903,3396
Harris,Neither,not get,2,11,8,19,0.18337240598973903,3397
Harris,Neither,nyc,1,11,8,19,0.18337240598973903,3398
Harris,Neither,of political,2,11,8,19,0.18337240598973903,3399
Harris,Neither,offender,1,11,8,19,0.18337240598973903,3400
Harris,Neither,our own,2,11,8,19,0.18337240598973903,3401
Harris,Neither,outright,1,11,8,19,0.18337240598973903,3402
Harris,Neither,please let,2,11,8,19,0.18337240598973903,3403
Harris,Neither,pls,1,11,8,19,0.18337240598973903,3404
Harris,Neither,prepare,1,11,8,19,0.18337240598973903,3405
Harris,Neither,probably be,2,11,8,19,0.18337240598973903,3406
Harris,Neither,project2025,1,11,8,19,0.18337240598973903,3407
Harris,Neither,prosecute,1,11,8,19,0.18337240598973903,3408
Harris,Neither,raw milk,2,11,8,19,0.18337240598973903,3409
Harris,Neither,rt,1,11,8,19,0.18337240598973903,3410
Harris,Neither,russia and,2,11,8,19,0.18337240598973903,3411
Harris,Neither,that everyone,2,11,8,19,0.18337240598973903,3412
Harris,Neither,the rule,2,11,8,19,0.18337240598973903,3413
Harris,Neither,this world,2,11,8,19,0.18337240598973903,3414
Harris,Neither,to anything,2,11,8,19,0.18337240598973903,3415
Harris,Neither,to wear,2,11,8,19,0.18337240598973903,3416
Harris,Neither,unfit to,2,11,8,19,0.18337240598973903,3417
Harris,Neither,vladimir,1,11,8,19,0.18337240598973903,3418
Harris,Neither,who like,2,11,8,19,0.18337240598973903,3419
Harris,Neither,will only,2,11,8,19,0.18337240598973903,3420
Harris,Neither,except,1,38,28,66,0.18317555842999855,3421
Harris,Neither,feed,1,42,31,73,0.18212421756422525,3422
Harris,Neither,pathetic,1,42,31,73,0.18212421756422525,3423
Harris,Neither,total,1,42,31,73,0.18212421756422525,3424
Harris,Neither,pack,1,97,72,169,0.1815618856349741,3425
Harris,Neither,you think,2,105,78,183,0.18129392547729317,3426
Harris,Neither,bill,1,117,87,204,0.1810626705061016,3427
Harris,Neither,lady,1,117,87,204,0.1810626705061016,3428
Harris,Neither,normalizes,1,50,37,87,0.18061388655170507,3429
Harris,Neither,that normalizes,2,50,37,87,0.18061388655170507,3430
Harris,Neither,crockett is,2,54,40,94,0.18006772624546308,3431
Harris,Neither,mace is,2,54,40,94,0.18006772624546308,3432
Harris,Neither,totally,1,54,40,94,0.18006772624546308,3433
Harris,Neither,ya,1,54,40,94,0.18006772624546308,3434
Harris,Neither,all going,2,15,11,26,0.17976799410991973,3435
Harris,Neither,are more,2,15,11,26,0.17976799410991973,3436
Harris,Neither,benefits,1,15,11,26,0.17976799410991973,3437
Harris,Neither,brings the,2,15,11,26,0.17976799410991973,3438
Harris,Neither,but because,2,15,11,26,0.17976799410991973,3439
Harris,Neither,corporations,1,15,11,26,0.17976799410991973,3440
Harris,Neither,deserves to,2,15,11,26,0.17976799410991973,3441
Harris,Neither,distract,1,15,11,26,0.17976799410991973,3442
Harris,Neither,fighter,1,15,11,26,0.17976799410991973,3443
Harris,Neither,govt,1,15,11,26,0.17976799410991973,3444
Harris,Neither,hannibal lecter,2,15,11,26,0.17976799410991973,3445
Harris,Neither,hawley,1,15,11,26,0.17976799410991973,3446
Harris,Neither,intimidated,1,15,11,26,0.17976799410991973,3447
Harris,Neither,is where,2,15,11,26,0.17976799410991973,3448
Harris,Neither,lecter,1,15,11,26,0.17976799410991973,3449
Harris,Neither,let us,2,15,11,26,0.17976799410991973,3450
Harris,Neither,plenty,1,15,11,26,0.17976799410991973,3451
Harris,Neither,respond,1,15,11,26,0.17976799410991973,3452
Harris,Neither,rule of,2,15,11,26,0.17976799410991973,3453
Harris,Neither,see it,2,15,11,26,0.17976799410991973,3454
Harris,Neither,suspect,1,15,11,26,0.17976799410991973,3455
Harris,Neither,the woman,2,15,11,26,0.17976799410991973,3456
Harris,Neither,you got,2,15,11,26,0.17976799410991973,3457
Harris,Neither,and am,2,62,46,108,0.17925951565783738,3458
Harris,Neither,now that,2,62,46,108,0.17925951565783738,3459
Harris,Neither,repost,1,110,82,192,0.1780554952252391,3460
Harris,Neither,and anonymous,2,19,14,33,0.17772469341839425,3461
Harris,Neither,and there,2,19,14,33,0.17772469341839425,3462
Harris,Neither,angry at,2,19,14,33,0.17772469341839425,3463
Harris,Neither,anonymous so,2,19,14,33,0.17772469341839425,3464
Harris,Neither,folks to,2,19,14,33,0.17772469341839425,3465
Harris,Neither,my daughter,2,19,14,33,0.17772469341839425,3466
Harris,Neither,not doing,2,19,14,33,0.17772469341839425,3467
Harris,Neither,predators,1,19,14,33,0.17772469341839425,3468
Harris,Neither,shitter,1,19,14,33,0.17772469341839425,3469
Harris,Neither,the fire,2,19,14,33,0.17772469341839425,3470
Harris,Neither,thousands,1,19,14,33,0.17772469341839425,3471
Harris,Neither,tough,1,19,14,33,0.17772469341839425,3472
Harris,Neither,what do,2,19,14,33,0.17772469341839425,3473
Harris,Neither,carolina,1,23,17,40,0.1764426908158585,3474
Harris,Neither,regarding,1,23,17,40,0.1764426908158585,3475
Harris,Neither,the power,2,23,17,40,0.1764426908158585,3476
Harris,Neither,to those,2,23,17,40,0.1764426908158585,3477
Harris,Neither,11,1,27,20,47,0.17558894536235226,3478
Harris,Neither,hour,1,27,20,47,0.17558894536235226,3479
Harris,Neither,keeps,1,27,20,47,0.17558894536235226,3480
Harris,Neither,served,1,27,20,47,0.17558894536235226,3481
Harris,Neither,that am,2,27,20,47,0.17558894536235226,3482
Harris,Neither,that just,2,27,20,47,0.17558894536235226,3483
Harris,Neither,where we,2,27,20,47,0.17558894536235226,3484
Harris,Neither,owns this,2,31,23,54,0.17500003199971914,3485
Harris,Neither,to destroy,2,31,23,54,0.17500003199971914,3486
Harris,Neither,anonymous anonymous,2,91,68,159,0.17434377089744846,3487
Harris,Neither,interesting,1,39,29,68,0.1742946949165196,3488
Harris,Neither,wonderful,1,79,59,138,0.17404660412015494,3489
Harris,Neither,front,1,75,56,131,0.17396787609512776,3490
Harris,Neither,msnbc or,2,51,38,89,0.1738679866146633,3491
Harris,Neither,outlet that,2,51,38,89,0.1738679866146633,3492
Harris,Neither,supreme,1,51,38,89,0.1738679866146633,3493
Harris,Neither,to your,2,51,38,89,0.1738679866146633,3494
Harris,Neither,the us,2,96,72,168,0.1709498525355455,3495
Harris,Neither,starter,1,105,79,184,0.1682952768157655,3496
Harris,Neither,decision,1,56,42,98,0.16783144874846823,3497
Harris,Neither,which is,2,52,39,91,0.16741983140913863,3498
Harris,Neither,background,1,48,36,84,0.16697173076231842,3499
Harris,Neither,him to,2,48,36,84,0.16697173076231842,3500
Harris,Neither,every day,2,44,33,77,0.16647721457107245,3501
Harris,Neither,republican,1,391,299,690,0.16617740347350374,3502
Harris,Neither,push,1,40,30,70,0.16592243532887263,3503
Harris,Neither,war,1,131,99,230,0.16528192509578732,3504
Harris,Neither,experience,1,106,80,186,0.1651922688235019,3505
Harris,Neither,are the,2,127,96,223,0.16481079036688628,3506
Harris,Neither,air,1,32,24,56,0.16454270174970276,3507
Harris,Neither,failure,1,28,21,49,0.163641783957317,3508
Harris,Neither,wanna,1,28,21,49,0.163641783957317,3509
Harris,Neither,really bad,2,61,46,107,0.16283064286018645,3510
Harris,Neither,see you,2,61,46,107,0.16283064286018645,3511
Harris,Neither,bigotry,1,24,18,42,0.16250832354465317,3512
Harris,Neither,in to,2,24,18,42,0.16250832354465317,3513
Harris,Neither,anti,1,328,251,579,0.16218526928284582,3514
Harris,Neither,looks like,2,53,40,93,0.16124990345359436,3515
Harris,Neither,on bluesky,2,120,91,211,0.1611221005955774,3516
Harris,Neither,be part,2,20,15,35,0.16100650964256769,3517
Harris,Neither,for people,2,20,15,35,0.16100650964256769,3518
Harris,Neither,is actually,2,20,15,35,0.16100650964256769,3519
Harris,Neither,person in,2,20,15,35,0.16100650964256769,3520
Harris,Neither,reactionary,1,20,15,35,0.16100650964256769,3521
Harris,Neither,should run,2,20,15,35,0.16100650964256769,3522
Harris,Neither,take on,2,20,15,35,0.16100650964256769,3523
Harris,Neither,the current,2,20,15,35,0.16100650964256769,3524
Harris,Neither,there will,2,20,15,35,0.16100650964256769,3525
Harris,Neither,they need,2,20,15,35,0.16100650964256769,3526
Harris,Neither,thrown,1,20,15,35,0.16100650964256769,3527
Harris,Neither,went to,2,20,15,35,0.16100650964256769,3528
Harris,Neither,worried about,2,20,15,35,0.16100650964256769,3529
Harris,Neither,administration whatsoever,2,49,37,86,0.160314801460248,3530
Harris,Neither,bullsht,1,49,37,86,0.160314801460248,3531
Harris,Neither,normalizes this,2,49,37,86,0.160314801460248,3532
Harris,Neither,the bullsht,2,49,37,86,0.160314801460248,3533
Harris,Neither,whatsoever not,2,49,37,86,0.160314801460248,3534
Harris,Neither,gop,1,211,161,372,0.1594527903061289,3535
Harris,Neither,mandate,1,45,34,79,0.15924931928343344,3536
Harris,Neither,abandon,1,16,12,28,0.1588694951288332,3537
Harris,Neither,another maga,2,16,12,28,0.1588694951288332,3538
Harris,Neither,audience,1,16,12,28,0.1588694951288332,3539
Harris,Neither,destroying,1,16,12,28,0.1588694951288332,3540
Harris,Neither,his policies,2,16,12,28,0.1588694951288332,3541
Harris,Neither,of eggs,2,16,12,28,0.1588694951288332,3542
Harris,Neither,ring,1,16,12,28,0.1588694951288332,3543
Harris,Neither,they say,2,16,12,28,0.1588694951288332,3544
Harris,Neither,worst,1,104,79,183,0.15846799724393046,3545
Harris,Neither,big,1,164,125,289,0.15823349271585485,3546
Harris,Neither,that my,2,41,31,72,0.1580158612172209,3547
Harris,Neither,lead,1,117,89,206,0.15778012820221354,3548
Harris,Neither,not even,2,37,28,65,0.15656089655705951,3549
Harris,Neither,bitch,1,58,44,102,0.15655824523616602,3550
Harris,Neither,at scotus,2,12,9,21,0.15549111578599906,3551
Harris,Neither,cia,1,12,9,21,0.15549111578599906,3552
Harris,Neither,dipshit,1,12,9,21,0.15549111578599906,3553
Harris,Neither,efforts to,2,12,9,21,0.15549111578599906,3554
Harris,Neither,ego,1,12,9,21,0.15549111578599906,3555
Harris,Neither,flags,1,12,9,21,0.15549111578599906,3556
Harris,Neither,hope for,2,12,9,21,0.15549111578599906,3557
Harris,Neither,it if,2,12,9,21,0.15549111578599906,3558
Harris,Neither,keep up,2,12,9,21,0.15549111578599906,3559
Harris,Neither,ll always,2,12,9,21,0.15549111578599906,3560
Harris,Neither,me about,2,12,9,21,0.15549111578599906,3561
Harris,Neither,now this,2,12,9,21,0.15549111578599906,3562
Harris,Neither,organize,1,12,9,21,0.15549111578599906,3563
Harris,Neither,partisan,1,12,9,21,0.15549111578599906,3564
Harris,Neither,party has,2,12,9,21,0.15549111578599906,3565
Harris,Neither,pets,1,12,9,21,0.15549111578599906,3566
Harris,Neither,promises,1,12,9,21,0.15549111578599906,3567
Harris,Neither,referring,1,12,9,21,0.15549111578599906,3568
Harris,Neither,referring to,2,12,9,21,0.15549111578599906,3569
Harris,Neither,regarding the,2,12,9,21,0.15549111578599906,3570
Harris,Neither,seek,1,12,9,21,0.15549111578599906,3571
Harris,Neither,shit on,2,12,9,21,0.15549111578599906,3572
Harris,Neither,shit show,2,12,9,21,0.15549111578599906,3573
Harris,Neither,slava,1,12,9,21,0.15549111578599906,3574
Harris,Neither,suit,1,12,9,21,0.15549111578599906,3575
Harris,Neither,switch,1,12,9,21,0.15549111578599906,3576
Harris,Neither,thus,1,12,9,21,0.15549111578599906,3577
Harris,Neither,unprecedented,1,12,9,21,0.15549111578599906,3578
Harris,Neither,warriors,1,12,9,21,0.15549111578599906,3579
Harris,Neither,won be,2,33,25,58,0.15480551581424962,3580
Harris,Neither,people to,2,67,51,118,0.15390579384937686,3581
Harris,Neither,concerns,1,29,22,51,0.15262836748474218,3582
Harris,Neither,heads,1,29,22,51,0.15262836748474218,3583
Harris,Neither,troll,1,46,35,81,0.15237876308106912,3584
Harris,Neither,how to,2,59,45,104,0.15124752820849174,3585
Harris,Neither,talked,1,42,32,74,0.15053677787480702,3586
Harris,Neither,threads,1,42,32,74,0.15053677787480702,3587
Harris,Neither,bully,1,25,19,44,0.14983268872131905,3588
Harris,Neither,christ,1,25,19,44,0.14983268872131905,3589
Harris,Neither,criminals,1,25,19,44,0.14983268872131905,3590
Harris,Neither,it seems,2,25,19,44,0.14983268872131905,3591
Harris,Neither,american people,2,68,52,120,0.14934345489651912,3592
Harris,Neither,concerned,1,38,29,67,0.14835482230217867,3593
Harris,Neither,letting,1,38,29,67,0.14835482230217867,3594
Harris,Neither,able to,2,77,59,136,0.14796556244282932,3595
Harris,Neither,qualified to,2,51,39,90,0.14788987288303357,3596
Harris,Neither,send,1,51,39,90,0.14788987288303357,3597
Harris,Neither,everyone,1,459,358,817,0.14742876163392848,3598
Harris,Neither,way to,2,73,56,129,0.1465193935141489,3599
Harris,Neither,become the,2,21,16,37,0.1460769483785711,3600
Harris,Neither,habba,1,21,16,37,0.1460769483785711,3601
Harris,Neither,misinformation,1,21,16,37,0.1460769483785711,3602
Harris,Neither,name is,2,21,16,37,0.1460769483785711,3603
Harris,Neither,opposition to,2,21,16,37,0.1460769483785711,3604
Harris,Neither,proposed,1,21,16,37,0.1460769483785711,3605
Harris,Neither,schumer,1,21,16,37,0.1460769483785711,3606
Harris,Neither,vocal,1,21,16,37,0.1460769483785711,3607
Harris,Neither,beautiful,1,47,36,83,0.14583940347551838,3608
Harris,Neither,are all,2,34,26,60,0.14571589588988854,3609
Harris,Neither,is your,2,34,26,60,0.14571589588988854,3610
Harris,Neither,make the,2,34,26,60,0.14571589588988854,3611
Harris,Neither,immigrant,1,43,33,76,0.14345107847492944,3612
Harris,Neither,corrupt,1,123,95,218,0.14247338628971606,3613
Harris,Neither,about self,2,30,23,53,0.14244243387427602,3614
Harris,Neither,kevin,1,30,23,53,0.14244243387427602,3615
Harris,Neither,rather amazing,2,30,23,53,0.14244243387427602,3616
Harris,Neither,rights front,2,30,23,53,0.14244243387427602,3617
Harris,Neither,that this,2,52,40,92,0.14208273336443433,3618
Harris,Neither,they want,2,83,64,147,0.14196082859601056,3619
Harris,Neither,kids,1,101,78,179,0.14142873071231232,3620
Harris,Neither,know it,2,101,78,179,0.14142873071231232,3621
Harris,Neither,they are,2,187,145,332,0.14142480371048816,3622
Harris,Neither,dan rather,2,17,13,30,0.14071168358678765,3623
Harris,Neither,despicable,1,17,13,30,0.14071168358678765,3624
Harris,Neither,didn think,2,17,13,30,0.14071168358678765,3625
Harris,Neither,dumbest,1,17,13,30,0.14071168358678765,3626
Harris,Neither,getting the,2,17,13,30,0.14071168358678765,3627
Harris,Neither,irony,1,17,13,30,0.14071168358678765,3628
Harris,Neither,like my,2,17,13,30,0.14071168358678765,3629
Harris,Neither,one person,2,17,13,30,0.14071168358678765,3630
Harris,Neither,person to,2,17,13,30,0.14071168358678765,3631
Harris,Neither,present,1,17,13,30,0.14071168358678765,3632
Harris,Neither,re gonna,2,17,13,30,0.14071168358678765,3633
Harris,Neither,roberts,1,17,13,30,0.14071168358678765,3634
Harris,Neither,sign up,2,17,13,30,0.14071168358678765,3635
Harris,Neither,to fuck,2,17,13,30,0.14071168358678765,3636
Harris,Neither,who did,2,17,13,30,0.14071168358678765,3637
Harris,Neither,you really,2,17,13,30,0.14071168358678765,3638
Harris,Neither,politician,1,39,30,69,0.14062360262438478,3639
Harris,Neither,they will,2,39,30,69,0.14062360262438478,3640
Harris,Neither,is good,2,48,37,85,0.13960760047122012,3641
Harris,Neither,jasmin,1,48,37,85,0.13960760047122012,3642
Harris,Neither,jasmin crockett,2,48,37,85,0.13960760047122012,3643
Harris,Neither,rep jasmin,2,48,37,85,0.13960760047122012,3644
Harris,Neither,gotta,1,57,44,101,0.13901730628372544,3645
Harris,Neither,blocking,1,75,58,133,0.13850619842347234,3646
Harris,Neither,sense,1,75,58,133,0.13850619842347234,3647
Harris,Neither,16,1,26,20,46,0.13825128956602217,3648
Harris,Neither,badass,1,26,20,46,0.13825128956602217,3649
Harris,Neither,crime,1,26,20,46,0.13825128956602217,3650
Harris,Neither,david,1,26,20,46,0.13825128956602217,3651
Harris,Neither,private,1,26,20,46,0.13825128956602217,3652
Harris,Neither,the usa,2,26,20,46,0.13825128956602217,3653
Harris,Neither,it like,2,35,27,62,0.1372107488426879,3654
Harris,Neither,recent,1,35,27,62,0.1372107488426879,3655
Harris,Neither,reporting,1,35,27,62,0.1372107488426879,3656
Harris,Neither,congrats,1,44,34,78,0.13672820871821134,3657
Harris,Neither,girl,1,71,55,126,0.13652579284028254,3658
Harris,Neither,each other,2,53,41,94,0.13652254169342548,3659
Harris,Neither,happy,1,287,225,512,0.13409245792552138,3660
Harris,Neither,as the,2,122,95,217,0.13403819614064671,3661
Harris,Neither,other outlet,2,49,38,87,0.13366192266992716,3662
Harris,Neither,watch,1,178,139,317,0.1336358692607953,3663
Harris,Neither,of all,2,81,63,144,0.13307837697468639,3664
Harris,Neither,amazing news,2,31,24,55,0.1329933342600409,3665
Harris,Neither,message to,2,31,24,55,0.1329933342600409,3666
Harris,Neither,am the,2,22,17,39,0.13266154571824362,3667
Harris,Neither,ca,1,22,17,39,0.13266154571824362,3668
Harris,Neither,checks,1,22,17,39,0.13266154571824362,3669
Harris,Neither,defense secretary,2,22,17,39,0.13266154571824362,3670
Harris,Neither,do what,2,22,17,39,0.13266154571824362,3671
Harris,Neither,mayor,1,22,17,39,0.13266154571824362,3672
Harris,Neither,per,1,22,17,39,0.13266154571824362,3673
Harris,Neither,who they,2,22,17,39,0.13266154571824362,3674
Harris,Neither,18,1,13,10,23,0.13233141094178347,3675
Harris,Neither,about our,2,13,10,23,0.13233141094178347,3676
Harris,Neither,all need,2,13,10,23,0.13233141094178347,3677
Harris,Neither,amen,1,13,10,23,0.13233141094178347,3678
Harris,Neither,americans should,2,13,10,23,0.13233141094178347,3679
Harris,Neither,apartheid,1,13,10,23,0.13233141094178347,3680
Harris,Neither,be happy,2,13,10,23,0.13233141094178347,3681
Harris,Neither,be out,2,13,10,23,0.13233141094178347,3682
Harris,Neither,betsy,1,13,10,23,0.13233141094178347,3683
Harris,Neither,cesspool,1,13,10,23,0.13233141094178347,3684
Harris,Neither,drinking,1,13,10,23,0.13233141094178347,3685
Harris,Neither,have some,2,13,10,23,0.13233141094178347,3686
Harris,Neither,have zero,2,13,10,23,0.13233141094178347,3687
Harris,Neither,impossible,1,13,10,23,0.13233141094178347,3688
Harris,Neither,in couple,2,13,10,23,0.13233141094178347,3689
Harris,Neither,insufferable,1,13,10,23,0.13233141094178347,3690
Harris,Neither,joins,1,13,10,23,0.13233141094178347,3691
Harris,Neither,let not,2,13,10,23,0.13233141094178347,3692
Harris,Neither,my part,2,13,10,23,0.13233141094178347,3693
Harris,Neither,nut,1,13,10,23,0.13233141094178347,3694
Harris,Neither,populist,1,13,10,23,0.13233141094178347,3695
Harris,Neither,raising,1,13,10,23,0.13233141094178347,3696
Harris,Neither,so fucking,2,13,10,23,0.13233141094178347,3697
Harris,Neither,solution,1,13,10,23,0.13233141094178347,3698
Harris,Neither,some people,2,13,10,23,0.13233141094178347,3699
Harris,Neither,syndrome,1,13,10,23,0.13233141094178347,3700
Harris,Neither,thinks that,2,13,10,23,0.13233141094178347,3701
Harris,Neither,this happen,2,13,10,23,0.13233141094178347,3702
Harris,Neither,to protest,2,13,10,23,0.13233141094178347,3703
Harris,Neither,to push,2,13,10,23,0.13233141094178347,3704
Harris,Neither,years of,2,63,49,112,0.1319019873262266,3705
Harris,Neither,with this,2,68,53,121,0.1301377024607775,3706
Harris,Neither,ideas,1,36,28,64,0.12923495900642745,3707
Harris,Neither,about it,2,59,46,105,0.12917106781386423,3708
Harris,Neither,to work,2,50,39,89,0.1279828940297545,3709
Harris,Neither,which,1,225,177,402,0.12786454278141468,3710
Harris,Neither,but he,2,27,21,48,0.12762722936966853,3711
Harris,Neither,fired,1,27,21,48,0.12762722936966853,3712
Harris,Neither,it just,2,41,32,73,0.12642842152780265,3713
Harris,Neither,sell,1,41,32,73,0.12642842152780265,3714
Harris,Neither,leaders,1,69,54,123,0.126074400126849,3715
Harris,Neither,like to,2,88,69,157,0.1252691745892185,3716
Harris,Neither,buddy,1,18,14,32,0.12478527690302332,3717
Harris,Neither,complaining about,2,18,14,32,0.12478527690302332,3718
Harris,Neither,insanity,1,18,14,32,0.12478527690302332,3719
Harris,Neither,israel and,2,18,14,32,0.12478527690302332,3720
Harris,Neither,not for,2,18,14,32,0.12478527690302332,3721
Harris,Neither,price of,2,18,14,32,0.12478527690302332,3722
Harris,Neither,the kind,2,18,14,32,0.12478527690302332,3723
Harris,Neither,college,1,32,25,57,0.12420325420272516,3724
Harris,Neither,huckabee,1,32,25,57,0.12420325420272516,3725
Harris,Neither,assault,1,65,51,116,0.12322854852064324,3726
Harris,Neither,started,1,65,51,116,0.12322854852064324,3727
